The Waiting Game: The Untold Story of the Women Who Served the Tudor Queens,25/4/2024,Nicola Clark,Weidenfeld & Nicolson,1474622208,9781474622202,,⛪ Early Modern,🚽 Social,🥐 Europe,🇬🇧 UK,Early Modern,Europe,Social,🇬🇧,,,⛪, 🚽, 🥐, 🇬🇧,,
A History of the World in 47 Borders: The Stories Behind the Lines on Our Maps,25/4/2024,Jonn Elledge,Headline,1472298500,9781472298508,,🍭 Global,⛩️ All periods,👑 Political,All periods,Global,Political,,,,🍭, ⛩️, 👑,,
Britain's Slavery Debt: Reparations Now!,25/4/2024,Michael Banner,Oxford University Press,0198889445,9780198889441,,🇬🇧 UK,🥐 Europe,🕯️ Cultural,💰 Economic,🏭 Late Modern,⛪ Early Modern,Late Modern, Early Modern,Europe,Cultural, Economic,🇬🇧,,,🇬🇧, 🥐, 🕯️, 💰, 🏭, ⛪,,
London: A History of 300 Years in 25 Buildings,23/4/2024,Paul Knox,Yale University Press,030026920X,9780300269208,449,🏭 Late Modern,⛪ Early Modern,🏗️ Contemporary,🇬🇧 UK,🥐 Europe,🕯️ Cultural,Late Modern, Early Modern, Contemporary,Europe,Cultural,🇬🇧,,,🏭, ⛪, 🏗️, 🇬🇧, 🥐, 🕯️,,
An African History of Africa: From the Dawn of Civilization to Independence,18/4/2024,Zeinab Badawi,W H Allen,0753560127,9780753560129,,🍗 Africa,⛩️ All periods,🚽 Social,👑 Political,All periods,Africa,Social, Political,,,,🍗, ⛩️, 🚽, 👑,,
The Book-Makers: A Story in Thirteen Extraordinary Lives,18/4/2024,Adam Smyth,Bodley Head,1847926290,9781847926296,,⛪ Early Modern,🏭 Late Modern,🏗️ Contemporary,🥐 Europe,🕯️ Cultural,Early Modern, Late Modern, Contemporary,Europe,Cultural,,,,⛪, 🏭, 🏗️, 🥐, 🕯️,,
After 1177 B.C.: The Survival of Civilizations,16/4/2024,Eric Cline,Princeton University Press,0691192138,9780691192130,352,🏛️ Ancient,🥐 Europe,🍜 Asia,👑 Political,🚽 Social,Ancient,Europe, Asia,Political, Social,,,,🏛️, 🥐, 🍜, 👑, 🚽,,
Age of Revolutions: Progress and Backlash from 1600 to the Present,11/4/2024,Fareed Zakaria,Allen Lane,0241692415,9780241692417,,⛪ Early Modern,🏭 Late Modern,🏗️ Contemporary,👑 Political,🍭 Global,Early Modern, Late Modern, Contemporary,Global,Political,,,,⛪, 🏭, 🏗️, 👑, 🍭,,
Venice: The Remarkable History of the Lagoon City,9/4/2024,Dennis Romano,Oxford University Press,0190859989,9780190859985,805,⛩️ All periods,🥐 Europe,👑 Political,🇮🇹 Italy,All periods,Europe,Political,🇮🇹,,,⛩️, 🥐, 👑, 🇮🇹,,
A Danger Shared: A Journalist’s Glimpses of a Continent at War,8/4/2024,Bill Lascher,Blacksmith Books,9887963992,978-9887963998,276,🏗️ Contemporary,🍜 Asia,⚔️ Military,🇨🇳 China,Contemporary,Asia,Military,🇨🇳,,,🏗️, 🍜, ⚔️, 🇨🇳,,
Arise, England: Six Kings and the Making of the English State,4/4/2024,Caroline Burt,Faber and Faber,0571311989,9780571311989,640,🏰 Middle Ages,🥐 Europe,👑 Political,🇬🇧 UK,Middle Ages,Europe,Political,🇬🇧,,,🏰, 🥐, 👑, 🇬🇧,https://popularhistorybooks.com/posts/reviews/2024-05-17-review-arise-england/,★★★★☆
Populus: Living and Dying in the Wealth, Smoke and Din of Ancient Rome,4/4/2024,Guy de la Bedoyere,Abacus,1408715155,9781408715154,,🏛️ Ancient,🥐 Europe,🚽 Social,Ancient,Europe,Social,,,,🏛️, 🥐, 🚽,,
The Carnation Revolution: The Day Portugal's Dictatorship Fell,4/4/2024,Alex Fernandes,Oneworld Publications,0861547543,9780861547548,,🇵🇹 Portugal,🥐 Europe,👑 Political,🏗️ Contemporary,Contemporary,Europe,Political,🇵🇹,,,🇵🇹, 🥐, 👑, 🏗️,,
Sound Tracks: Uncovering Our Musical Past,4/4/2024,Graeme Lawson,Jonathan Cape,1847926878,9781847926876,,⛩️ All periods,🍭 Global,🕯️ Cultural,All periods,Global,Cultural,,,,⛩️, 🍭, 🕯️,,
Fall of Civilizations: Stories of Greatness and Decline,1/4/2024,Paul Cooper,Bloomsbury Academic,0715655000,9780715655009,,🏛️ Ancient,🍭 Global,👑 Political,Ancient,Global,Political,,,,🏛️, 🍭, 👑,,
The Silver Empire: How Germany Created Its First Common Currency,28/3/2024,Oliver Volckart,Oxford University Press, USA,0198894481,9780198894483,,🥐 Europe,🇩🇪 Germany,💰 Economic,⛪ Early Modern,Early Modern,Europe,Economic,🇩🇪,,,🥐, 🇩🇪, 💰, ⛪,,
House of Lilies: The Dynasty that Made Medieval France,28/3/2024,Justine Firnhaber-Baker,Allen Lane,024155277X,9780241552773,,🏰 Middle Ages,🇫🇷 France,👑 Political,🥐 Europe,Middle Ages,Europe,Political,🇫🇷,,,🏰, 🇫🇷, 👑, 🥐,,
Writing on the Wall: Graffiti, Rebellion and the Making of Eighteenth-Century Britain,28/3/2024,Madeleine Pelling,Profile Books,1800811993,9781800811997,,🏭 Late Modern,⛪ Early Modern,🥐 Europe,🚽 Social,🇬🇧 UK,Late Modern, Early Modern,Europe,Social,🇬🇧,,,🏭, ⛪, 🥐, 🚽, 🇬🇧,,
Queen Victoria and Her Prime Ministers: A Personal History,28/3/2024,Anne Somerset,William Collins,0008106223,9780008106225,,🏭 Late Modern,🥐 Europe,👑 Political,🇬🇧 UK,Late Modern,Europe,Political,🇬🇧,,,🏭, 🥐, 👑, 🇬🇧,,
Money and Promises: Seven Deals That Changed the World,14/3/2024,Paolo Zannoni,Apollo,1804542806,9781804542804,,💰 Economic,🏰 Middle Ages,⛪ Early Modern,🏭 Late Modern,🥐 Europe,🍔 North America,Middle Ages, Early Modern, Late Modern,Europe, North America,Economic,,,,💰, 🏰, ⛪, 🏭, 🥐, 🍔,,
The Prince And The Poisoner: The Murder that Rocked the British Raj,14/3/2024,Dan Morrison,The History Press,0750999586,9780750999588,,🏭 Late Modern,🇮🇳 India,🇬🇧 UK,🍜 Asia,🚽 Social,Late Modern,Asia,Social,🇮🇳, 🇬🇧,,,🏭, 🇮🇳, 🇬🇧, 🍜, 🚽,,
Shakespeare's Sisters: Four Women Who Wrote the Renaissance,12/3/2024,Ramie Targoff,riverrun,1529404894,9781529404890,,🇬🇧 UK,🚽 Social,🥐 Europe,⛪ Early Modern,Early Modern,Europe,Social,🇬🇧,,,🇬🇧, 🚽, 🥐, ⛪,,
Heretic: The Many Lives of Jesus Christ and the Other Saviours of the Ancient World,7/3/2024,Catherine Nixey,Picador,1529040353,9781529040357,,🏛️ Ancient,🍜 Asia,🥐 Europe,🕯️ Cultural,Ancient,Asia, Europe,Cultural,,,,🏛️, 🍜, 🥐, 🕯️,,
How to Win an Information War: The Propagandist Who Outwitted Hitler,7/3/2024,Peter Pomerantsev,Faber & Faber,0571366341,9780571366347,,🥐 Europe,🇬🇧 UK,⚔️ Military,🏗️ Contemporary,Contemporary,Europe,Military,🇬🇧,,,🥐, 🇬🇧, ⚔️, 🏗️,,
The Language Puzzle: How We Talked Our Way Out of the Stone Age,7/3/2024,Steven Mithen,Profile Books,1800811586,9781800811584,,🏞️ Pre-Human,🍭 Global,🐵 Evolutionary,Pre-Human,Global,Evolutionary,,,,🏞️, 🍭, 🐵,,
The Hours of Richard III,29/2/2024,Anne F Sutton,The History press,1803996323,9781803996325,,🏰 Middle Ages,🕯️ Cultural,🥐 Europe,🇬🇧 UK,Middle Ages,Europe,Cultural,🇬🇧,,,🏰, 🕯️, 🥐, 🇬🇧,,
Crypt: Life, Death and Disease in the Middle Ages and Beyond,29/2/2024,Alice Roberts,Simon & Schuster UK,1398519235,9781398519237,,🚽 Social,🏰 Middle Ages,🥐 Europe,🇬🇧 UK,Middle Ages,Europe,Social,🇬🇧,,,🚽, 🏰, 🥐, 🇬🇧,,
How the World Made the West: A 4,000-Year History,29/2/2024,Josephine Quinn,Bloomsbury Publishing,152660518X,9781526605184,,🍭 Global,⛩️ All periods,👑 Political,All periods,Global,Political,,,,🍭, ⛩️, 👑,,
Vagabond Princess: The Great Adventures of Gulbadan,27/2/2024,Ruby Lal,Yale University Press,0300251270,9780300251272,279,⛪ Early Modern,🍜 Asia,🚽 Social,🇮🇳 India,Early Modern,Asia,Social,🇮🇳,,,⛪, 🍜, 🚽, 🇮🇳,,
The Tame and the Wild: People and Animals After 1492,23/2/2024,Marcy Norton,Harvard University Press,0674737520,9780674737525,449,🕯️ Cultural,⛪ Early Modern,🥐 Europe,Early Modern,Europe,Cultural,,,,🕯️, ⛪, 🥐,,
Little Englanders: Britain in the Edwardian Era,22/2/2024,Alwyn Turner,Profile Books,1800815301,9781800815308,,🇬🇧 UK,🥐 Europe,🚽 Social,🕯️ Cultural,🏭 Late Modern,Late Modern,Europe,Social, Cultural,🇬🇧,,,🇬🇧, 🥐, 🚽, 🕯️, 🏭,,
To the City: Life and Death Along the Ancient Walls of Istanbul,15/2/2024,Alexander Christie-Miller,William Collins,0008416044,9780008416041,,⛪ Early Modern,🏗️ Contemporary,🥐 Europe,🕯️ Cultural,🇹🇷 Turkey,Early Modern, Contemporary,Europe,Cultural,🇹🇷,,,⛪, 🏗️, 🥐, 🕯️, 🇹🇷,,
Shylock's Venice: The Remarkable History of Venice's Jews and the Ghetto,15/2/2024,Harry Freedman,Bloomsbury Publishing,1399407279,9781399407274,257,🇮🇹 Italy,👑 Political,🥐 Europe,⛪ Early Modern,Early Modern,Europe,Political,🇮🇹,,,🇮🇹, 👑, 🥐, ⛪,,
They Called It Peace: Worlds of Imperial Violence,13/2/2024,Lauren Benton,Princeton University Press,0691248478,9780691248479,304,🏭 Late Modern,🍭 Global,👑 Political,Late Modern,Global,Political,,,,🏭, 🍭, 👑,,
Revolusi: Indonesia and the Birth of the Modern World,8/2/2024,David Van Reybrouck,Jonathan Cape,1847927041,9781847927040,,🏗️ Contemporary,👑 Political,🍜 Asia,🇮🇩 Indonesia,Contemporary,Asia,Political,🇮🇩,,,🏗️, 👑, 🍜, 🇮🇩,,
Rebel Island: The Incredible Story of Taiwan,8/2/2024,Jonathan Clements,Scribe UK,1915590272,9781915590275,,🍜 Asia,🏭 Late Modern,🏗️ Contemporary,👑 Political,Late Modern, Contemporary,Asia,Political,,,,🍜, 🏭, 🏗️, 👑,,
A History of the World in Twelve Shipwrecks,8/2/2024,David Gibbins,Weidenfeld & Nicolson,1399603485,9781399603485,,🍭 Global,⛩️ All periods,🚽 Social,💰 Economic,All periods,Global,Social, Economic,,,,🍭, ⛩️, 🚽, 💰,,
How the Spanish Empire Was Built: A 400 Year History,1/2/2024,Felipe Fernández-Armesto,Reaktion Books,1789148405,9781789148404,,🇪🇸 Spain,🏰 Middle Ages,👑 Political,🍭 Global,Middle Ages,Global,Political,🇪🇸,,,🇪🇸, 🏰, 👑, 🍭,,
The New Roman Empire: A History of Byzantium,1/2/2024,Anthony Kaldellis,Oxford University Press,0197549322,9780197549322,1169,🏰 Middle Ages,👑 Political,🥐 Europe,🍜 Asia,Middle Ages,Europe, Asia,Political,,,,🏰, 👑, 🥐, 🍜,,
Empireworld: How British Imperialism Has Shaped the Globe,25/1/2024,Sathnam Sanghera,Viking,0241600413,9780241600412,,🇬🇧 UK,🏭 Late Modern,🏗️ Contemporary,👑 Political,🚽 Social,🍭 Global,Late Modern, Contemporary,Global,Political, Social,🇬🇧,,,🇬🇧, 🏭, 🏗️, 👑, 🚽, 🍭,,
Judgement at Tokyo: World War II on Trial and the Making of Modern Asia,25/1/2024,Gary J Bass,Picador,1509812741,9781509812745,,🇯🇵 Japan,🍜 Asia,🏗️ Contemporary,👑 Political,Contemporary,Asia,Political,🇯🇵,,,🇯🇵, 🍜, 🏗️, 👑,,
Forbidden Desire in Early Modern Europe: Male-Male Sexual Relations, 1400-1750,25/1/2024,Noel Malcolm,Oxford University Press,0198886330,9780198886334,601,🕯️ Cultural,🚽 Social,🥐 Europe,⛪ Early Modern,Early Modern,Europe,Cultural, Social,,,,🕯️, 🚽, 🥐, ⛪,,
The Picnic: A Dream of Freedom and the Collapse of the Iron Curtain,25/1/2024,Matthew Longo,Jonathan Cape,1847927793,9781847927798,,🇩🇪 Germany,🚽 Social,🥐 Europe,🏗️ Contemporary,Contemporary,Europe,Social,🇩🇪,,,🇩🇪, 🚽, 🥐, 🏗️,,
Strange Ways To Die In History: The Heroic, Tragic and Funny,23/1/2024,Ben Gazur,Pen & Sword History,1399045520,9781399045520,,🚽 Social,🍭 Global,⛩️ All periods,All periods,Global,Social,,,,🚽, 🍭, ⛩️,,
The Seven Wonders of the Ancient World:,18/1/2024,Bettany Hughes,Weidenfeld & Nicolson,1474610323,9781474610322,,🏛️ Ancient,🥐 Europe,🍜 Asia,🍗 Africa,🕯️ Cultural,Ancient,Europe, Asia, Africa,Cultural,,,,🏛️, 🥐, 🍜, 🍗, 🕯️,,
The Wild Men: The Remarkable Story of Britain's First Labour Government,18/1/2024,David Torrance,Bloomsbury Continuum,1399411438,9781399411431,,🇬🇧 UK,👑 Political,🏭 Late Modern,🥐 Europe,Late Modern,Europe,Political,🇬🇧,,,🇬🇧, 👑, 🏭, 🥐,,
Equality: The History of an Elusive Idea,18/1/2024,Darrin McMahon,Basic Books,0465093930,9780465093939,,🕯️ Cultural,🥐 Europe,🍔 North America,⛩️ All periods,All periods,Europe, North America,Cultural,,,,🕯️, 🥐, 🍔, ⛩️,,
Putin and the Return of History: How the Kremlin Rekindled the Cold War,18/1/2024,Martin Sixsmith,Bloomsbury Continuum,1399409867,9781399409865,,🇷🇺 Russia,🥐 Europe,🏗️ Contemporary,📚 Historiography,👑 Political,Contemporary,Europe,Historiography, Political,🇷🇺,,,🇷🇺, 🥐, 🏗️, 📚, 👑,,
Women of the Anarchy,15/1/2024,Sharon Bennett Connolly,Amberley Publishing,144569171X,9781445691718,,🇬🇧 UK,🏰 Middle Ages,🥐 Europe,👑 Political,🚽 Social,Middle Ages,Europe,Political, Social,🇬🇧,,,🇬🇧, 🏰, 🥐, 👑, 🚽,,
Lenin Lives?,11/1/2024,Christopher Read,Oxford University Press,0198866089,9780198866084,200,🇷🇺 Russia,🥐 Europe,👑 Political,🕯️ Cultural,🏭 Late Modern,🏗️ Contemporary,Late Modern, Contemporary,Europe,Political, Cultural,🇷🇺,,,🇷🇺, 🥐, 👑, 🕯️, 🏭, 🏗️,,
The House Divided: Islam's Sunni-Shia Conflict,4/1/2024,Barnaby Rogerson,Profile Books,1781257256,9781781257258,,🏰 Middle Ages,🍜 Asia,👑 Political,🕯️ Cultural,Middle Ages,Asia,Political, Cultural,,,,🏰, 🍜, 👑, 🕯️,,
Women of Power: Formidable Queens of the Medieval World,15/12/2023,Teresa Cole,Amberley Publishing,1445698749,9781445698748,,🏰 Middle Ages,👑 Political,🚽 Social,🥐 Europe,Middle Ages,Europe,Political, Social,,,,🏰, 👑, 🚽, 🥐,,
In the Shadow of Quetzalcoatl: Zelia Nuttall and the Search for Mexicos Ancient Civilizations,15/12/2023,Merilee Grindle,Harvard University Press,067427833X,9780674278332,401,🇲🇽 Mexico,🌽 Central and S America,🚽 Social,🏛️ Ancient,Ancient,Central and S America,Social,🇲🇽,,,🇲🇽, 🌽, 🚽, 🏛️,,
From Genghis Khan to Tamerlane: The Reawakening of Mongol Asia,12/12/2023,Peter Jackson,Yale University Press,0300251122,9780300251128,745,🍜 Asia,🏰 Middle Ages,👑 Political,Middle Ages,Asia,Political,,,,🍜, 🏰, 👑,,
The End of Enlightenment: Empire, Commerce, Crisis,7/12/2023,Richard Whatmore,Allen Lane,0241523427,9780241523421,,🥐 Europe,🕯️ Cultural,🏭 Late Modern,⛪ Early Modern,Late Modern, Early Modern,Europe,Cultural,,,,🥐, 🕯️, 🏭, ⛪,,
A Republic of Scoundrels: The Schemers, Intriguers, and Adventurers Who Created a New American Nation,5/12/2023,David Head, Timothy Hemmis,Pegasus Books,1639364072,9781639364077,,🇺🇸 USA,👑 Political,⛪ Early Modern,🍔 North America,Early Modern,North America,Political,🇺🇸,,,🇺🇸, 👑, ⛪, 🍔,,
How Writing Made Us Human, 3000 BCE to Now,5/12/2023,Walter Stephens,Johns Hopkins University Press,1421446642,9781421446646,571,⛩️ All periods,🍭 Global,🕯️ Cultural,All periods,Global,Cultural,,,,⛩️, 🍭, 🕯️,,
Family and Feuding at the Court of James I: The Lake and Cecil Scandals,1/12/2023,Johanna Luthman,Oxford University Press,0192865781,9780192865786,367,⛪ Early Modern,🥐 Europe,👑 Political,🚽 Social,🇬🇧 UK,Early Modern,Europe,Political, Social,🇬🇧,,,⛪, 🥐, 👑, 🚽, 🇬🇧,,
Murder in a Mill Town: Sex, Faith, and the Crime That Captivated a Nation,29/11/2023,Bruce Dorsey,Oxford University Press,0197633099,9780197633090,385,🚽 Social,🍔 North America,🏭 Late Modern,🇺🇸 USA,Late Modern,North America,Social,🇺🇸,,,🚽, 🍔, 🏭, 🇺🇸,,
The Princes in the Tower: Solving History's Greatest Cold Case,23/11/2023,Philippa Langley,The History Press,1803995416,9781803995410,,🏰 Middle Ages,🥐 Europe,👑 Political,🇬🇧 UK,Middle Ages,Europe,Political,🇬🇧,,,🏰, 🥐, 👑, 🇬🇧,,
The Nubian Pharaohs of Egypt: Their Lives and Afterlives,21/11/2023,Aidan Dodson,Lives and Afterlives,1649031637,9781649031631,,🇪🇬 Egypt,👑 Political,🚽 Social,🍗 Africa,🏛️ Ancient,Ancient,Africa,Political, Social,🇪🇬,,,🇪🇬, 👑, 🚽, 🍗, 🏛️,,
The Gift: How Objects of Prestige Shaped the Atlantic Slave Trade and Colonialism,16/11/2023,Ana Lucia Araujo,Cambridge University Press,1108839290,9781108839297,245,🕯️ Cultural,🍗 Africa,🥐 Europe,🏭 Late Modern,Late Modern,Africa, Europe,Cultural,,,,🕯️, 🍗, 🥐, 🏭,,
Julian: Rome's Last Pagan Emperor,14/11/2023,Philip Freeman,Yale University Press,0300256647,9780300256642,167,🏛️ Ancient,🥐 Europe,👑 Political,🕯️ Cultural,Ancient,Europe,Political, Cultural,,,,🏛️, 🥐, 👑, 🕯️,,
The Kings of Algiers: How Two Jewish Families Shaped the Mediterranean World During the Napoleonic Wars and Beyond,14/11/2023,Julie Kalman,Princeton University Press,0691230153,9780691230153,280,🇩🇿 Algeria,🍗 Africa,🏭 Late Modern,🚽 Social,Late Modern,Africa,Social,🇩🇿,,,🇩🇿, 🍗, 🏭, 🚽,,
Germany 1923: Hyperinflation, Hitler's Putsch, and Democracy in Crisis,10/11/2023,Volker Ullrich,WW Norton & Co,1324093463,9781324093466,,🇩🇪 Germany,👑 Political,💰 Economic,🥐 Europe,🏭 Late Modern,Late Modern,Europe,Political, Economic,🇩🇪,,,🇩🇪, 👑, 💰, 🥐, 🏭,,
The Children of Athena: Greek Writers and Thinkers in the Age of Rome, 150 BC- AD 400,9/11/2023,Charles Freeman,Apollo,1803281952,9781803281957,,🏛️ Ancient,🕯️ Cultural,🥐 Europe,🇬🇷 Greece,Ancient,Europe,Cultural,🇬🇷,,,🏛️, 🕯️, 🥐, 🇬🇷,,
A Nasty Little War: The Western Fight to Reverse the Russian Revolution,9/11/2023,Anna Reid,John Murray,1529326761,9781529326765,,🇷🇺 Russia,🥐 Europe,🏭 Late Modern,👑 Political,Late Modern,Europe,Political,🇷🇺,,,🇷🇺, 🥐, 🏭, 👑,,
Blood on the Snow: The Russian Revolution 1914-1924,9/11/2023,Robert Service,Picador,1529065828,9781529065824,,👑 Political,🇷🇺 Russia,🥐 Europe,🏭 Late Modern,Late Modern,Europe,Political,🇷🇺,,,👑, 🇷🇺, 🥐, 🏭,,
Battle for the Island Kingdom: The Struggle for England's Destiny 1000-1066,7/11/2023,Don Hollway,Osprey Publishing,147285893X,9781472858931,,🇬🇧 UK,🏰 Middle Ages,🥐 Europe,👑 Political,Middle Ages,Europe,Political,🇬🇧,,,🇬🇧, 🏰, 🥐, 👑,,
A Travel Guide to the Middle Ages: The World Through Medieval Eyes,2/11/2023,Anthony Bale,Viking,0241530849,9780241530849,,🏰 Middle Ages,🚽 Social,🥐 Europe,🍜 Asia,🍗 Africa,Middle Ages,Europe, Asia, Africa,Social,,,,🏰, 🚽, 🥐, 🍜, 🍗,,
The Revolutionary Temper: Paris, 1748–1789,2/11/2023,Robert Darnton,Allen Lane,0713996560,9780713996562,,🏭 Late Modern,🥐 Europe,👑 Political,🚽 Social,🇫🇷 France,Late Modern,Europe,Political, Social,🇫🇷,,,🏭, 🥐, 👑, 🚽, 🇫🇷,,
Alexandria: The City that Changed the World,2/11/2023,Islam Issa,Sceptre,1529377587,9781529377583,,🍗 Africa,🚽 Social,⛩️ All periods,All periods,Africa,Social,,,,🍗, 🚽, ⛩️,,
